dataSource,scientificName,trait,family,year,latitude,longitude,observedMetadataUrl,annotationMethod,occurrenceID,genus,recordedBy,coordinateUncertaintyInMeters,verbatimTrait,modelUri,annotationID,mappedTraits
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1954,51.044166,4.461666,https://www.gbif.org/occurrence/1839774410,machine,1839774410,Plantago,Cnops N.,500,flowers,doi:10.5281/zenodo.17079402,1142b282-2674-58bc-bc9e-cbc29763291a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1943,49.801388,5.465,https://www.gbif.org/occurrence/1839792190,machine,1839792190,Plantago,d'Ansembourg V.,1000,flowers,doi:10.5281/zenodo.17079402,e6292d59-c4c2-54a3-8c02-d9ccbafcbc34,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1965,51.321666,4.284722,https://www.gbif.org/occurrence/1839798810,machine,1839798810,Plantago,Jacques E.,1000,flowers,doi:10.5281/zenodo.17079402,8289b325-0bba-549c-adb3-bb965900b276,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1984,51.356667,4.546388,https://www.gbif.org/occurrence/1839800933,machine,1839800933,Plantago,Jacques E.,1000,flowers,doi:10.5281/zenodo.17079402,2726c392-fa99-531c-bf28-e91c01bdf377,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1982,50.948611,5.746667,https://www.gbif.org/occurrence/1839802242,machine,1839802242,Plantago,Asperges M.,1000,flowers,doi:10.5281/zenodo.17079402,9a5c0855-1e80-550b-b60f-8db4d3f1ce05,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1889,50.620833,4.56,https://www.gbif.org/occurrence/1839803331,machine,1839803331,Plantago,Dens G.,1000,flowers,doi:10.5281/zenodo.17079402,7ada5248-9c43-584a-8d80-db8158057dae,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1965,51.230277,4.391666,https://www.gbif.org/occurrence/1839810275,machine,1839810275,Plantago,De Langhe J.E.,1000,flowers,doi:10.5281/zenodo.17079402,19b1286b-4edd-587d-8510-effa85e57762,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1886,50.65,5.608055,https://www.gbif.org/occurrence/1839813407,machine,1839813407,Plantago,Halin M.,2500,flowers,doi:10.5281/zenodo.17079402,0c39d763-9275-5311-ab10-6439c7dbebc1,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1889,49.710833,5.818888,https://www.gbif.org/occurrence/1839813416,machine,1839813416,Plantago,Lemoine E.,1000,flowers,doi:10.5281/zenodo.17079402,58a5049b-b661-57be-9e06-cb6bbe3bbecd,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1956,51.103333,4.729166,https://www.gbif.org/occurrence/1839816986,machine,1839816986,Plantago,De Langhe J.E.,1000,flowers,doi:10.5281/zenodo.17079402,a7e88776-3340-5f6f-9fb4-eb6996cdd41f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago palmata Hook.fil.,flower present,Plantaginaceae,1993,-3.216667,29.566667,https://www.gbif.org/occurrence/1840201267,machine,1840201267,Plantago,Breyne H.,,flowers,doi:10.5281/zenodo.17079402,797d6dde-2b5b-5004-a5da-8916432e9d1b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago afra var. stricta (Schousb.) Verdc.,flower present,Plantaginaceae,1974,9.4,42.016667,https://www.gbif.org/occurrence/1840282114,machine,1840282114,Plantago,Bos J.J.,,flowers,doi:10.5281/zenodo.17079402,04b20654-bcb4-52e5-923f-62b26feb90ce,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1883,50.879722,4.700555,https://www.gbif.org/occurrence/1840500490,machine,1840500490,Plantago,Lecoyer J.C.,1000,flowers,doi:10.5281/zenodo.17079402,1690709a-2f6d-5fa0-9460-f37bee070176,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,2011,50.459444,3.820555,https://www.gbif.org/occurrence/1840500526,machine,1840500526,Plantago,Verloove F.,500,flowers,doi:10.5281/zenodo.17079402,8cc5f79c-11b0-5cee-9ae0-4fa86a80f703,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1909,50.610277,5.577222,https://www.gbif.org/occurrence/1840541918,machine,1840541918,Plantago,Aigret C.,1000,flowers,doi:10.5281/zenodo.17079402,25871699-f3d4-5f06-b45d-3704a32b3c0a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1989,34.323457,-106.733931,https://www.gbif.org/occurrence/1842928659,machine,1842928659,Plantago,T. Maddux,2628,flowers,doi:10.5281/zenodo.17079402,cf3da6e2-9d96-593b-83eb-ff2002b9bb69,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1992,36.454193,-106.042003,https://www.gbif.org/occurrence/1842928677,machine,1842928677,Plantago,R.C. Sivinski,570,flowers,doi:10.5281/zenodo.17079402,6cefc56b-ef74-551e-a48e-3dd22fc95933,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1994,33.114477,-109.017011,https://www.gbif.org/occurrence/1842928681,machine,1842928681,Plantago,C.A. Huff; D.T. Swetnam,1138,flowers,doi:10.5281/zenodo.17079402,80b2f71f-e1c3-5913-8e8b-8bf1e27e791c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1993,34.315697,-103.794101,https://www.gbif.org/occurrence/1842928712,machine,1842928712,Plantago,D.L. Bleakly; E. DeBruin,,flowers,doi:10.5281/zenodo.17079402,6b1759e1-6861-5904-9a6a-45d7a92c5c4a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1993,35.532007,-105.670126,https://www.gbif.org/occurrence/1842928744,machine,1842928744,Plantago,R.C. Sivinski; B. Simpson,570,flowers,doi:10.5281/zenodo.17079402,eaa79bba-e143-5ab0-9034-83df9ac3cd56,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1991,31.603341,-108.667856,https://www.gbif.org/occurrence/1842928749,machine,1842928749,Plantago,R.D. Ivey,6828,flowers,doi:10.5281/zenodo.17079402,5c2a78d5-9a20-5125-bd6a-038e053bd2e6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago eriopoda Torr.,flower present,Plantaginaceae,1981,35.176674,-108.09965,https://www.gbif.org/occurrence/1842928762,machine,1842928762,Plantago,D.A. McCallum,6828,flowers,doi:10.5281/zenodo.17079402,f285cdfa-bfb2-5f7a-be8b-602f5e965947,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago elongata Pursh,flower present,Plantaginaceae,1995,36.825271,-107.661891,https://www.gbif.org/occurrence/1843818565,machine,1843818565,Plantago,R.C. Sivinski,1138,flowers,doi:10.5281/zenodo.17079402,e1bf8ef2-b845-51e4-9d50-ad3c3e070be0,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1977,36.475366,-103.109028,https://www.gbif.org/occurrence/1843820828,machine,1843820828,Plantago,D. Burger; H. Abrego,3500,flowers,doi:10.5281/zenodo.17079402,725eae59-b23f-5bb7-9611-e8a46b8ac2c7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago helleri Small,flower present,Plantaginaceae,1998,32.762419,-104.747892,https://www.gbif.org/occurrence/1843821791,machine,1843821791,Plantago,R.C. Sivinski,1138,flowers,doi:10.5281/zenodo.17079402,5ad1a3ac-0259-5b69-9f55-fbf6db8f90c7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1998,32.762419,-104.747892,https://www.gbif.org/occurrence/1843822033,machine,1843822033,Plantago,R.C. Sivinski,1138,flowers,doi:10.5281/zenodo.17079402,7c01a6a7-e9ad-55d4-91a1-c3288d3f96cb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago helleri Small,flower present,Plantaginaceae,1998,32.449,-104.3,https://www.gbif.org/occurrence/1843838392,machine,1843838392,Plantago,Y. Chauvin,285,flowers,doi:10.5281/zenodo.17079402,686f2565-9c15-5458-8e01-2887f68aa74c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago pusilla Nutt.,flower present,Plantaginaceae,2001,32.3075,-109.401,https://www.gbif.org/occurrence/1843848477,machine,1843848477,Plantago,R.D. Worthington,208,flowers,doi:10.5281/zenodo.17079402,4783d329-41f7-50e6-94f2-752a74eabd7b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1980,36.068922,-107.775189,https://www.gbif.org/occurrence/1843875841,machine,1843875841,Plantago,K.C. Koehler,285,flowers,doi:10.5281/zenodo.17079402,dd80a7e5-628c-5b1b-90d7-2db63e860ea2,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1978,32.927582,-105.838809,https://www.gbif.org/occurrence/1843876007,machine,1843876007,Plantago,W. Haggren,1138,flowers,doi:10.5281/zenodo.17079402,ea278b52-8762-5808-aa71-d45d5075b91b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1978,36.184636,-108.175713,https://www.gbif.org/occurrence/1843876228,machine,1843876228,Plantago,G.A. Marley,1138,flowers,doi:10.5281/zenodo.17079402,e1d4e4e4-87c2-5395-a667-2f1b0e3a6ba3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1975,31.636277,-108.777512,https://www.gbif.org/occurrence/1843876719,machine,1843876719,Plantago,W.L. Wagner,3000,flowers,doi:10.5281/zenodo.17079402,31a66aeb-b6c5-5c65-ad3f-713b110b771e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2004,35.3836,-105.5999,https://www.gbif.org/occurrence/1843895056,machine,1843895056,Plantago,B.E. Nelson,208,flowers,doi:10.5281/zenodo.17079402,add24afc-9595-5658-8faa-d96a25a93cd9,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,35.03572,-104.69018,https://www.gbif.org/occurrence/1843898774,machine,1843898774,Plantago,P. Rebert; P. Melnick,2,flowers,doi:10.5281/zenodo.17079402,c959c4a2-52e9-51df-8c1c-94acac396df9,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago argyraea E.Morris,flower present,Plantaginaceae,2006,34.883545,-107.996828,https://www.gbif.org/occurrence/1843900081,machine,1843900081,Plantago,Y. Chauvin,30000,flowers,doi:10.5281/zenodo.17079402,36ba0df0-41ca-51af-b1e1-eb1fd81099e4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2005,35.268972,-103.853972,https://www.gbif.org/occurrence/1843901855,machine,1843901855,Plantago,M. Schiebout,200,flowers,doi:10.5281/zenodo.17079402,f2fdf1d4-2370-5d98-b470-dd3ae875a0bc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2005,36.246112,-103.042778,https://www.gbif.org/occurrence/1843903443,machine,1843903443,Plantago,M. Schiebout,208,flowers,doi:10.5281/zenodo.17079402,87e65925-f875-5991-8751-a33a7f2edb2f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2005,35.847112,-103.717722,https://www.gbif.org/occurrence/1843903745,machine,1843903745,Plantago,M. Schiebout,208,flowers,doi:10.5281/zenodo.17079402,28a4b3a8-a3cf-57aa-b1af-7e82a045ca98,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,2006,36.836822,-107.999924,https://www.gbif.org/occurrence/1843904299,machine,1843904299,Plantago,G.R. Rink,2000,flowers,doi:10.5281/zenodo.17079402,0ff0c1ad-6b7c-5563-b813-63d373492857,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,34.94472,-104.64111,https://www.gbif.org/occurrence/1843906422,machine,1843906422,Plantago,R.C. Sivinski,4,flowers,doi:10.5281/zenodo.17079402,ee5c37ec-3170-5727-9e45-9a7e544a8bc4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,35.51372,-104.65522,https://www.gbif.org/occurrence/1843906756,machine,1843906756,Plantago,R.C. Sivinski,30,flowers,doi:10.5281/zenodo.17079402,c6471282-3510-5dbb-911c-994866c75dde,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,2006,35.696692,-106.209822,https://www.gbif.org/occurrence/1843907232,machine,1843907232,Plantago,S. Nyoka,20560,flowers,doi:10.5281/zenodo.17079402,dcd12c7a-d3c6-5eed-82ac-b6b79a1fdb4b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2009,33.1716,-109.04256,https://www.gbif.org/occurrence/1843907714,machine,1843907714,Plantago,R.C. Sivinski,208,flowers,doi:10.5281/zenodo.17079402,37b171ec-6f52-5beb-bfe0-40b6f56d55ce,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1919,35.594214,-105.222798,https://www.gbif.org/occurrence/1843909609,machine,1843909609,Plantago,Bro. Anect,5000,flowers,doi:10.5281/zenodo.17079402,57cfd989-5159-519f-9825-f278c3889dd4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1994,33.916555,-108.617363,https://www.gbif.org/occurrence/1843914266,machine,1843914266,Plantago,"Carter, Jack; Villalba, Diego",1138,flowers,doi:10.5281/zenodo.17079402,a42f5bac-0399-5030-b1ad-ba8cbd609a6a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
